input_points,nonfinite_removed,too_near_removed,too_far_removed,total_removed,output_points,drop_rate_pct,seq,frame_id
115630,0,0,0,0,115630,0.0,00,000604
116666,0,0,0,0,116666,0.0,00,000605
117426,0,0,0,0,117426,0.0,00,000606
118078,0,0,0,0,118078,0.0,00,000607
118735,0,0,0,0,118735,0.0,00,000608
119559,0,0,0,0,119559,0.0,00,000609
119880,0,0,0,0,119880,0.0,00,000610
120243,0,0,0,0,120243,0.0,00,000611
120194,0,0,0,0,120194,0.0,00,000612
120684,0,0,0,0,120684,0.0,00,000613
121298,0,0,0,0,121298,0.0,00,000614
121358,0,0,0,0,121358,0.0,00,000615
121562,0,0,0,0,121562,0.0,00,000616
121751,0,0,0,0,121751,0.0,00,000617
121304,0,0,0,0,121304,0.0,00,000618
120912,0,0,0,0,120912,0.0,00,000619
120611,0,0,0,0,120611,0.0,00,000620
119689,0,0,0,0,119689,0.0,00,000621
119668,0,0,0,0,119668,0.0,00,000622
120399,0,0,0,0,120399,0.0,00,000623
121102,0,0,0,0,121102,0.0,00,000624
121057,0,0,0,0,121057,0.0,00,000625
120660,0,0,0,0,120660,0.0,00,000626
119183,0,0,0,0,119183,0.0,00,000627
117923,0,0,0,0,117923,0.0,00,000628
117383,0,0,0,0,117383,0.0,00,000629
116288,0,0,0,0,116288,0.0,00,000630
115779,0,0,0,0,115779,0.0,00,000631
115647,0,0,0,0,115647,0.0,00,000632
116496,0,0,0,0,116496,0.0,00,000633
117522,0,0,0,0,117522,0.0,00,000634
118653,0,0,0,0,118653,0.0,00,000635
118857,0,0,0,0,118857,0.0,00,000636
119283,0,0,0,0,119283,0.0,00,000637
119979,0,0,0,0,119979,0.0,00,000638
119303,0,0,0,0,119303,0.0,00,000639
119102,0,0,0,0,119102,0.0,00,000640
118961,0,0,0,0,118961,0.0,00,000641
118938,0,0,0,0,118938,0.0,00,000642
118615,0,0,0,0,118615,0.0,00,000643
118990,0,0,0,0,118990,0.0,00,000644
119562,0,0,0,0,119562,0.0,00,000645
119935,0,0,0,0,119935,0.0,00,000646
119654,0,0,0,0,119654,0.0,00,000647
119920,0,0,0,0,119920,0.0,00,000648
119290,0,0,0,0,119290,0.0,00,000649
118118,0,0,0,0,118118,0.0,00,000650
117333,0,0,0,0,117333,0.0,00,000651
116496,0,0,0,0,116496,0.0,00,000652
115842,0,0,0,0,115842,0.0,00,000653
116199,0,0,0,0,116199,0.0,00,000654
116958,0,0,0,0,116958,0.0,00,000655
118497,0,0,0,0,118497,0.0,00,000656
119652,0,0,0,0,119652,0.0,00,000657
119521,0,0,0,0,119521,0.0,00,000658
118455,0,0,0,0,118455,0.0,00,000659
118704,0,0,0,0,118704,0.0,00,000660
118323,0,0,0,0,118323,0.0,00,000661
118364,0,0,0,0,118364,0.0,00,000662
118276,0,0,0,0,118276,0.0,00,000663
117166,0,0,0,0,117166,0.0,00,000664
115777,0,0,0,0,115777,0.0,00,000665
115117,0,0,0,0,115117,0.0,00,000666
115298,0,0,0,0,115298,0.0,00,000667
115663,0,0,0,0,115663,0.0,00,000668
114969,0,0,0,0,114969,0.0,00,000669
115128,0,0,0,0,115128,0.0,00,000670
115807,0,0,0,0,115807,0.0,00,000671
117136,0,0,0,0,117136,0.0,00,000672
118266,0,0,0,0,118266,0.0,00,000673
117876,0,0,0,0,117876,0.0,00,000674
117466,0,0,0,0,117466,0.0,00,000675
116811,0,0,0,0,116811,0.0,00,000676
117215,0,0,0,0,117215,0.0,00,000677
116733,0,0,0,0,116733,0.0,00,000678
116822,0,0,0,0,116822,0.0,00,000679
117480,0,0,0,0,117480,0.0,00,000680
117390,0,0,0,0,117390,0.0,00,000681
117378,0,0,0,0,117378,0.0,00,000682
117112,0,0,0,0,117112,0.0,00,000683
117265,0,0,0,0,117265,0.0,00,000684
117372,0,0,0,0,117372,0.0,00,000685
117668,0,0,0,0,117668,0.0,00,000686
116644,0,0,0,0,116644,0.0,00,000687
115853,0,0,0,0,115853,0.0,00,000688
115422,0,0,0,0,115422,0.0,00,000689
114466,0,0,0,0,114466,0.0,00,000690
113932,0,0,0,0,113932,0.0,00,000691
113586,0,0,0,0,113586,0.0,00,000692
113618,0,0,0,0,113618,0.0,00,000693
113268,0,0,0,0,113268,0.0,00,000694
113298,0,0,0,0,113298,0.0,00,000695
114146,0,0,0,0,114146,0.0,00,000696
116164,0,0,0,0,116164,0.0,00,000697
118016,0,0,0,0,118016,0.0,00,000698
119595,0,0,0,0,119595,0.0,00,000699
120735,0,0,0,0,120735,0.0,00,000700
121248,0,0,0,0,121248,0.0,00,000701
121517,0,0,0,0,121517,0.0,00,000702
121622,0,0,0,0,121622,0.0,00,000703
121857,0,0,0,0,121857,0.0,00,000704
122002,0,0,0,0,122002,0.0,00,000705
121983,0,0,0,0,121983,0.0,00,000706
121366,0,0,0,0,121366,0.0,00,000707
120559,0,0,0,0,120559,0.0,00,000708
120121,0,0,0,0,120121,0.0,00,000709
119358,0,0,0,0,119358,0.0,00,000710
119447,0,0,0,0,119447,0.0,00,000711
119341,0,0,0,0,119341,0.0,00,000712
119200,0,0,0,0,119200,0.0,00,000713
119102,0,0,0,0,119102,0.0,00,000714
118389,0,0,0,0,118389,0.0,00,000715
118887,0,0,0,0,118887,0.0,00,000716
119197,0,0,0,0,119197,0.0,00,000717
119550,0,0,0,0,119550,0.0,00,000718
120710,0,0,0,0,120710,0.0,00,000719
121606,0,0,0,0,121606,0.0,00,000720
121916,0,0,0,0,121916,0.0,00,000721
122443,0,0,0,0,122443,0.0,00,000722
122715,0,0,0,0,122715,0.0,00,000723
122877,0,0,0,0,122877,0.0,00,000724
122969,0,0,0,0,122969,0.0,00,000725
122922,0,0,0,0,122922,0.0,00,000726
122876,0,0,0,0,122876,0.0,00,000727
122581,0,0,0,0,122581,0.0,00,000728
122321,0,0,0,0,122321,0.0,00,000729
121946,0,0,0,0,121946,0.0,00,000730
121785,0,0,0,0,121785,0.0,00,000731
121854,0,0,0,0,121854,0.0,00,000732
121915,0,0,0,0,121915,0.0,00,000733
122079,0,0,0,0,122079,0.0,00,000734
122111,0,0,0,0,122111,0.0,00,000735
122183,0,0,0,0,122183,0.0,00,000736
122332,0,0,0,0,122332,0.0,00,000737
122287,0,0,0,0,122287,0.0,00,000738
122407,0,0,0,0,122407,0.0,00,000739
122730,0,0,0,0,122730,0.0,00,000740
122919,0,0,0,0,122919,0.0,00,000741
123058,0,0,0,0,123058,0.0,00,000742
123205,0,0,0,0,123205,0.0,00,000743
123475,0,0,0,0,123475,0.0,00,000744
123619,0,0,0,0,123619,0.0,00,000745
123838,0,0,0,0,123838,0.0,00,000746
123968,0,0,0,0,123968,0.0,00,000747
124213,0,0,0,0,124213,0.0,00,000748
124274,0,0,0,0,124274,0.0,00,000749
124475,0,0,0,0,124475,0.0,00,000750
124484,0,0,0,0,124484,0.0,00,000751
124831,0,0,0,0,124831,0.0,00,000752
124956,0,0,0,0,124956,0.0,00,000753
124928,0,0,0,0,124928,0.0,00,000754
124876,0,0,0,0,124876,0.0,00,000755
124864,0,0,0,0,124864,0.0,00,000756
124888,0,0,0,0,124888,0.0,00,000757
124768,0,0,0,0,124768,0.0,00,000758
124442,0,0,0,0,124442,0.0,00,000759
124534,0,0,0,0,124534,0.0,00,000760
124660,0,0,0,0,124660,0.0,00,000761
124853,0,0,0,0,124853,0.0,00,000762
124772,0,0,0,0,124772,0.0,00,000763
124576,0,0,0,0,124576,0.0,00,000764
124387,0,0,0,0,124387,0.0,00,000765
124289,0,0,0,0,124289,0.0,00,000766
124159,0,0,0,0,124159,0.0,00,000767
123599,0,0,0,0,123599,0.0,00,000768
122538,0,0,0,0,122538,0.0,00,000769
121056,0,0,0,0,121056,0.0,00,000770
119310,0,0,0,0,119310,0.0,00,000771
118466,0,0,0,0,118466,0.0,00,000772
118461,0,0,0,0,118461,0.0,00,000773
118802,0,0,0,0,118802,0.0,00,000774
119169,0,0,0,0,119169,0.0,00,000775
118346,0,0,0,0,118346,0.0,00,000776
117455,0,0,0,0,117455,0.0,00,000777
119548,0,0,0,0,119548,0.0,00,000778
122296,0,0,0,0,122296,0.0,00,000779
123885,0,0,0,0,123885,0.0,00,000780
124206,0,0,0,0,124206,0.0,00,000781
124342,0,0,0,0,124342,0.0,00,000782
124620,0,0,0,0,124620,0.0,00,000783
125047,0,0,0,0,125047,0.0,00,000784
124896,0,0,0,0,124896,0.0,00,000785
124731,0,0,0,0,124731,0.0,00,000786
124439,0,0,0,0,124439,0.0,00,000787
124340,0,0,0,0,124340,0.0,00,000788
123976,0,0,0,0,123976,0.0,00,000789
123222,0,0,0,0,123222,0.0,00,000790
121430,0,0,0,0,121430,0.0,00,000791
119335,0,0,0,0,119335,0.0,00,000792
118086,0,0,0,0,118086,0.0,00,000793
116919,0,0,0,0,116919,0.0,00,000794
115633,0,0,0,0,115633,0.0,00,000795
115720,0,0,0,0,115720,0.0,00,000796
116720,0,0,0,0,116720,0.0,00,000797
117627,0,0,0,0,117627,0.0,00,000798
117719,0,0,0,0,117719,0.0,00,000799
117813,0,0,0,0,117813,0.0,00,000800
118520,0,0,0,0,118520,0.0,00,000801
118990,0,0,0,0,118990,0.0,00,000802
119043,0,0,0,0,119043,0.0,00,000803
119999,0,0,0,0,119999,0.0,00,000804
119820,0,0,0,0,119820,0.0,00,000805
118896,0,0,0,0,118896,0.0,00,000806
118340,0,0,0,0,118340,0.0,00,000807
118586,0,0,0,0,118586,0.0,00,000808
119078,0,0,0,0,119078,0.0,00,000809
119384,0,0,0,0,119384,0.0,00,000810
119463,0,0,0,0,119463,0.0,00,000811
120173,0,0,0,0,120173,0.0,00,000812
121324,0,0,0,0,121324,0.0,00,000813
122311,0,0,0,0,122311,0.0,00,000814
123396,0,0,0,0,123396,0.0,00,000815
124579,0,0,0,0,124579,0.0,00,000816
125182,0,0,0,0,125182,0.0,00,000817
125656,0,0,0,0,125656,0.0,00,000818
125996,0,0,0,0,125996,0.0,00,000819
126129,0,0,0,0,126129,0.0,00,000820
126222,0,0,0,0,126222,0.0,00,000821
126470,0,0,0,0,126470,0.0,00,000822
126547,0,0,0,0,126547,0.0,00,000823
126738,0,0,0,0,126738,0.0,00,000824
126756,0,0,0,0,126756,0.0,00,000825
126862,0,0,0,0,126862,0.0,00,000826
127026,0,0,0,0,127026,0.0,00,000827
127100,0,0,0,0,127100,0.0,00,000828
127109,0,0,0,0,127109,0.0,00,000829
127126,0,0,0,0,127126,0.0,00,000830
127191,0,0,0,0,127191,0.0,00,000831
127153,0,0,0,0,127153,0.0,00,000832
127213,0,0,0,0,127213,0.0,00,000833
127222,0,0,0,0,127222,0.0,00,000834
127199,0,0,0,0,127199,0.0,00,000835
127206,0,0,0,0,127206,0.0,00,000836
127172,0,0,0,0,127172,0.0,00,000837
126993,0,0,0,0,126993,0.0,00,000838
126887,0,0,0,0,126887,0.0,00,000839
126797,0,0,0,0,126797,0.0,00,000840
126606,0,0,0,0,126606,0.0,00,000841
126554,0,0,0,0,126554,0.0,00,000842
126298,0,0,0,0,126298,0.0,00,000843
126132,0,0,0,0,126132,0.0,00,000844
125847,0,0,0,0,125847,0.0,00,000845
125636,0,0,0,0,125636,0.0,00,000846
125237,0,0,0,0,125237,0.0,00,000847
125039,0,0,0,0,125039,0.0,00,000848
124892,0,0,0,0,124892,0.0,00,000849
124604,0,0,0,0,124604,0.0,00,000850
124452,0,0,0,0,124452,0.0,00,000851
124327,0,0,0,0,124327,0.0,00,000852
124232,0,0,0,0,124232,0.0,00,000853
123871,0,0,0,0,123871,0.0,00,000854
123461,0,0,0,0,123461,0.0,00,000855
123195,0,0,0,0,123195,0.0,00,000856
122776,0,0,0,0,122776,0.0,00,000857
122922,0,0,0,0,122922,0.0,00,000858
122913,0,0,0,0,122913,0.0,00,000859
122587,0,0,0,0,122587,0.0,00,000860
121878,0,0,0,0,121878,0.0,00,000861
120813,0,0,0,0,120813,0.0,00,000862
119824,0,0,0,0,119824,0.0,00,000863
119559,0,0,0,0,119559,0.0,00,000864
119782,0,0,0,0,119782,0.0,00,000865
119244,0,0,0,0,119244,0.0,00,000866
118817,0,0,0,0,118817,0.0,00,000867
117953,0,0,0,0,117953,0.0,00,000868
117964,0,0,0,0,117964,0.0,00,000869
117614,0,0,0,0,117614,0.0,00,000870
118061,0,0,0,0,118061,0.0,00,000871
118588,0,0,0,0,118588,0.0,00,000872
118571,0,0,0,0,118571,0.0,00,000873
118573,0,0,0,0,118573,0.0,00,000874
118239,0,0,0,0,118239,0.0,00,000875
119359,0,0,0,0,119359,0.0,00,000876
120798,0,0,0,0,120798,0.0,00,000877
122429,0,0,0,0,122429,0.0,00,000878
124094,0,0,0,0,124094,0.0,00,000879
124852,0,0,0,0,124852,0.0,00,000880
125342,0,0,0,0,125342,0.0,00,000881
125824,0,0,0,0,125824,0.0,00,000882
125951,0,0,0,0,125951,0.0,00,000883
126117,0,0,0,0,126117,0.0,00,000884
125974,0,0,0,0,125974,0.0,00,000885
126061,0,0,0,0,126061,0.0,00,000886
126016,0,0,0,0,126016,0.0,00,000887
125971,0,0,0,0,125971,0.0,00,000888
126005,0,0,0,0,126005,0.0,00,000889
125872,0,0,0,0,125872,0.0,00,000890
125738,0,0,0,0,125738,0.0,00,000891
125429,0,0,0,0,125429,0.0,00,000892
124990,0,0,0,0,124990,0.0,00,000893
124563,0,0,0,0,124563,0.0,00,000894
124184,0,0,0,0,124184,0.0,00,000895
123511,0,0,0,0,123511,0.0,00,000896
122532,0,0,0,0,122532,0.0,00,000897
121395,0,0,0,0,121395,0.0,00,000898
119580,0,0,0,0,119580,0.0,00,000899
117929,0,0,0,0,117929,0.0,00,000900
115745,0,0,0,0,115745,0.0,00,000901
113746,0,0,0,0,113746,0.0,00,000902
112560,0,0,0,0,112560,0.0,00,000903
112412,0,0,0,0,112412,0.0,00,000904
113188,0,0,0,0,113188,0.0,00,000905
112760,0,0,0,0,112760,0.0,00,000906
112924,0,0,0,0,112924,0.0,00,000907
112912,0,0,0,0,112912,0.0,00,000908
112748,0,0,0,0,112748,0.0,00,000909
112910,0,0,0,0,112910,0.0,00,000910
112749,0,0,0,0,112749,0.0,00,000911
112126,0,0,0,0,112126,0.0,00,000912
110474,0,0,0,0,110474,0.0,00,000913
109923,0,0,0,0,109923,0.0,00,000914
110402,0,0,0,0,110402,0.0,00,000915
110513,0,0,0,0,110513,0.0,00,000916
110610,0,0,0,0,110610,0.0,00,000917
111732,0,0,0,0,111732,0.0,00,000918
113206,0,0,0,0,113206,0.0,00,000919
115018,0,0,0,0,115018,0.0,00,000920
116627,0,0,0,0,116627,0.0,00,000921
118918,0,0,0,0,118918,0.0,00,000922
121024,0,0,0,0,121024,0.0,00,000923
122461,0,0,0,0,122461,0.0,00,000924
122955,0,0,0,0,122955,0.0,00,000925
123395,0,0,0,0,123395,0.0,00,000926
123781,0,0,0,0,123781,0.0,00,000927
124188,0,0,0,0,124188,0.0,00,000928
124302,0,0,0,0,124302,0.0,00,000929
124336,0,0,0,0,124336,0.0,00,000930
124686,0,0,0,0,124686,0.0,00,000931
124777,0,0,0,0,124777,0.0,00,000932
124693,0,0,0,0,124693,0.0,00,000933
124542,0,0,0,0,124542,0.0,00,000934
124152,0,0,0,0,124152,0.0,00,000935
123522,0,0,0,0,123522,0.0,00,000936
122892,0,0,0,0,122892,0.0,00,000937
122729,0,0,0,0,122729,0.0,00,000938
122859,0,0,0,0,122859,0.0,00,000939
122235,0,0,0,0,122235,0.0,00,000940
121893,0,0,0,0,121893,0.0,00,000941
121430,0,0,0,0,121430,0.0,00,000942
121501,0,0,0,0,121501,0.0,00,000943
121451,0,0,0,0,121451,0.0,00,000944
121420,0,0,0,0,121420,0.0,00,000945
120984,0,0,0,0,120984,0.0,00,000946
120544,0,0,0,0,120544,0.0,00,000947
120313,0,0,0,0,120313,0.0,00,000948
119948,0,0,0,0,119948,0.0,00,000949
119841,0,0,0,0,119841,0.0,00,000950
119768,0,0,0,0,119768,0.0,00,000951
119898,0,0,0,0,119898,0.0,00,000952
120209,0,0,0,0,120209,0.0,00,000953
120512,0,0,0,0,120512,0.0,00,000954
120864,0,0,0,0,120864,0.0,00,000955
121228,0,0,0,0,121228,0.0,00,000956
121424,0,0,0,0,121424,0.0,00,000957
121611,0,0,0,0,121611,0.0,00,000958
121929,0,0,0,0,121929,0.0,00,000959
121866,0,0,0,0,121866,0.0,00,000960
121773,0,0,0,0,121773,0.0,00,000961
121654,0,0,0,0,121654,0.0,00,000962
121577,0,0,0,0,121577,0.0,00,000963
121715,0,0,0,0,121715,0.0,00,000964
122052,0,0,0,0,122052,0.0,00,000965
122525,0,0,0,0,122525,0.0,00,000966
122610,0,0,0,0,122610,0.0,00,000967
122943,0,0,0,0,122943,0.0,00,000968
122637,0,0,0,0,122637,0.0,00,000969
122111,0,0,0,0,122111,0.0,00,000970
122231,0,0,0,0,122231,0.0,00,000971
122545,0,0,0,0,122545,0.0,00,000972
123268,0,0,0,0,123268,0.0,00,000973
123963,0,0,0,0,123963,0.0,00,000974
124647,0,0,0,0,124647,0.0,00,000975
125324,0,0,0,0,125324,0.0,00,000976
125717,0,0,0,0,125717,0.0,00,000977
125999,0,0,0,0,125999,0.0,00,000978
126257,0,0,0,0,126257,0.0,00,000979
126443,0,0,0,0,126443,0.0,00,000980
126476,0,0,0,0,126476,0.0,00,000981
126477,0,0,0,0,126477,0.0,00,000982
126194,0,0,0,0,126194,0.0,00,000983
125953,0,0,0,0,125953,0.0,00,000984
125593,0,0,0,0,125593,0.0,00,000985
125083,0,0,0,0,125083,0.0,00,000986
124461,0,0,0,0,124461,0.0,00,000987
124203,0,0,0,0,124203,0.0,00,000988
124137,0,0,0,0,124137,0.0,00,000989
124640,0,0,0,0,124640,0.0,00,000990
124157,0,0,0,0,124157,0.0,00,000991
122878,0,0,0,0,122878,0.0,00,000992
120014,0,0,0,0,120014,0.0,00,000993
117941,0,0,0,0,117941,0.0,00,000994
117175,0,0,0,0,117175,0.0,00,000995
116341,0,0,0,0,116341,0.0,00,000996
117385,0,0,0,0,117385,0.0,00,000997
120057,0,0,0,0,120057,0.0,00,000998
121633,0,0,0,0,121633,0.0,00,000999
122470,0,0,0,0,122470,0.0,00,001000
123189,0,0,0,0,123189,0.0,00,001001
123955,0,0,0,0,123955,0.0,00,001002
124392,0,0,0,0,124392,0.0,00,001003
124367,0,0,0,0,124367,0.0,00,001004
124072,0,0,0,0,124072,0.0,00,001005
123695,0,0,0,0,123695,0.0,00,001006
123481,0,0,0,0,123481,0.0,00,001007
122616,0,0,0,0,122616,0.0,00,001008
123312,0,0,0,0,123312,0.0,00,001009
122722,0,0,0,0,122722,0.0,00,001010
122511,0,0,0,0,122511,0.0,00,001011
122805,0,0,0,0,122805,0.0,00,001012
123707,0,0,0,0,123707,0.0,00,001013
124403,0,0,0,0,124403,0.0,00,001014
124494,0,0,0,0,124494,0.0,00,001015
124749,0,0,0,0,124749,0.0,00,001016
124549,0,0,0,0,124549,0.0,00,001017
124495,0,0,0,0,124495,0.0,00,001018
123774,0,0,0,0,123774,0.0,00,001019
122916,0,0,0,0,122916,0.0,00,001020
122113,0,0,0,0,122113,0.0,00,001021
120970,0,0,0,0,120970,0.0,00,001022
118701,0,0,0,0,118701,0.0,00,001023
115614,0,0,0,0,115614,0.0,00,001024
113094,0,0,0,0,113094,0.0,00,001025
110486,0,0,0,0,110486,0.0,00,001026
108643,0,0,0,0,108643,0.0,00,001027
106784,0,0,0,0,106784,0.0,00,001028
104177,0,0,0,0,104177,0.0,00,001029
102066,0,0,0,0,102066,0.0,00,001030
101427,0,0,0,0,101427,0.0,00,001031
101387,0,0,0,0,101387,0.0,00,001032
103096,0,0,0,0,103096,0.0,00,001033
105822,0,0,0,0,105822,0.0,00,001034
107679,0,0,0,0,107679,0.0,00,001035
111041,0,0,0,0,111041,0.0,00,001036
111552,0,0,0,0,111552,0.0,00,001037
113369,0,0,0,0,113369,0.0,00,001038
116130,0,0,0,0,116130,0.0,00,001039
117850,0,0,0,0,117850,0.0,00,001040
118184,0,0,0,0,118184,0.0,00,001041
116903,0,0,0,0,116903,0.0,00,001042
114145,0,0,0,0,114145,0.0,00,001043
111300,0,0,0,0,111300,0.0,00,001044
109912,0,0,0,0,109912,0.0,00,001045
108874,0,0,0,0,108874,0.0,00,001046
107682,0,0,0,0,107682,0.0,00,001047
106356,0,0,0,0,106356,0.0,00,001048
106332,0,0,0,0,106332,0.0,00,001049
108126,0,0,0,0,108126,0.0,00,001050
110465,0,0,0,0,110465,0.0,00,001051
112715,0,0,0,0,112715,0.0,00,001052
114954,0,0,0,0,114954,0.0,00,001053
117529,0,0,0,0,117529,0.0,00,001054
119612,0,0,0,0,119612,0.0,00,001055
120931,0,0,0,0,120931,0.0,00,001056
121341,0,0,0,0,121341,0.0,00,001057
121035,0,0,0,0,121035,0.0,00,001058
119811,0,0,0,0,119811,0.0,00,001059
117830,0,0,0,0,117830,0.0,00,001060
116104,0,0,0,0,116104,0.0,00,001061
115463,0,0,0,0,115463,0.0,00,001062
114976,0,0,0,0,114976,0.0,00,001063
114327,0,0,0,0,114327,0.0,00,001064
115295,0,0,0,0,115295,0.0,00,001065
116111,0,0,0,0,116111,0.0,00,001066
116753,0,0,0,0,116753,0.0,00,001067
115655,0,0,0,0,115655,0.0,00,001068
116162,0,0,0,0,116162,0.0,00,001069
117335,0,0,0,0,117335,0.0,00,001070
119124,0,0,0,0,119124,0.0,00,001071
119928,0,0,0,0,119928,0.0,00,001072
119295,0,0,0,0,119295,0.0,00,001073
118626,0,0,0,0,118626,0.0,00,001074
118036,0,0,0,0,118036,0.0,00,001075
118119,0,0,0,0,118119,0.0,00,001076
116631,0,0,0,0,116631,0.0,00,001077
114952,0,0,0,0,114952,0.0,00,001078
114956,0,0,0,0,114956,0.0,00,001079
116238,0,0,0,0,116238,0.0,00,001080
118283,0,0,0,0,118283,0.0,00,001081
118566,0,0,0,0,118566,0.0,00,001082
117890,0,0,0,0,117890,0.0,00,001083
117777,0,0,0,0,117777,0.0,00,001084
118106,0,0,0,0,118106,0.0,00,001085
119146,0,0,0,0,119146,0.0,00,001086
119879,0,0,0,0,119879,0.0,00,001087
120034,0,0,0,0,120034,0.0,00,001088
120200,0,0,0,0,120200,0.0,00,001089
121052,0,0,0,0,121052,0.0,00,001090
121865,0,0,0,0,121865,0.0,00,001091
122600,0,0,0,0,122600,0.0,00,001092
123611,0,0,0,0,123611,0.0,00,001093
124178,0,0,0,0,124178,0.0,00,001094
124284,0,0,0,0,124284,0.0,00,001095
123930,0,0,0,0,123930,0.0,00,001096
123493,0,0,0,0,123493,0.0,00,001097
122983,0,0,0,0,122983,0.0,00,001098
121982,0,0,0,0,121982,0.0,00,001099
121947,0,0,0,0,121947,0.0,00,001100
121298,0,0,0,0,121298,0.0,00,001101
120921,0,0,0,0,120921,0.0,00,001102
120249,0,0,0,0,120249,0.0,00,001103
120551,0,0,0,0,120551,0.0,00,001104
121788,0,0,0,0,121788,0.0,00,001105
122645,0,0,0,0,122645,0.0,00,001106
123111,0,0,0,0,123111,0.0,00,001107
123414,0,0,0,0,123414,0.0,00,001108
123588,0,0,0,0,123588,0.0,00,001109
123634,0,0,0,0,123634,0.0,00,001110
123567,0,0,0,0,123567,0.0,00,001111
123733,0,0,0,0,123733,0.0,00,001112
123653,0,0,0,0,123653,0.0,00,001113
123452,0,0,0,0,123452,0.0,00,001114
123247,0,0,0,0,123247,0.0,00,001115
123036,0,0,0,0,123036,0.0,00,001116
122848,0,0,0,0,122848,0.0,00,001117
122780,0,0,0,0,122780,0.0,00,001118
122834,0,0,0,0,122834,0.0,00,001119
122449,0,0,0,0,122449,0.0,00,001120
122124,0,0,0,0,122124,0.0,00,001121
121784,0,0,0,0,121784,0.0,00,001122
121825,0,0,0,0,121825,0.0,00,001123
121926,0,0,0,0,121926,0.0,00,001124
121869,0,0,0,0,121869,0.0,00,001125
121992,0,0,0,0,121992,0.0,00,001126
122080,0,0,0,0,122080,0.0,00,001127
122442,0,0,0,0,122442,0.0,00,001128
122679,0,0,0,0,122679,0.0,00,001129
122887,0,0,0,0,122887,0.0,00,001130
123182,0,0,0,0,123182,0.0,00,001131
123449,0,0,0,0,123449,0.0,00,001132
123514,0,0,0,0,123514,0.0,00,001133
123786,0,0,0,0,123786,0.0,00,001134
123999,0,0,0,0,123999,0.0,00,001135
124183,0,0,0,0,124183,0.0,00,001136
124302,0,0,0,0,124302,0.0,00,001137
124651,0,0,0,0,124651,0.0,00,001138
124722,0,0,0,0,124722,0.0,00,001139
124927,0,0,0,0,124927,0.0,00,001140
125098,0,0,0,0,125098,0.0,00,001141
125344,0,0,0,0,125344,0.0,00,001142
125342,0,0,0,0,125342,0.0,00,001143
125468,0,0,0,0,125468,0.0,00,001144
125324,0,0,0,0,125324,0.0,00,001145
124912,0,0,0,0,124912,0.0,00,001146
125089,0,0,0,0,125089,0.0,00,001147
125048,0,0,0,0,125048,0.0,00,001148
124114,0,0,0,0,124114,0.0,00,001149
123694,0,0,0,0,123694,0.0,00,001150
124185,0,0,0,0,124185,0.0,00,001151
125144,0,0,0,0,125144,0.0,00,001152
125487,0,0,0,0,125487,0.0,00,001153
125589,0,0,0,0,125589,0.0,00,001154
125872,0,0,0,0,125872,0.0,00,001155
126016,0,0,0,0,126016,0.0,00,001156
126290,0,0,0,0,126290,0.0,00,001157
126374,0,0,0,0,126374,0.0,00,001158
126360,0,0,0,0,126360,0.0,00,001159
126485,0,0,0,0,126485,0.0,00,001160
126398,0,0,0,0,126398,0.0,00,001161
126596,0,0,0,0,126596,0.0,00,001162
126762,0,0,0,0,126762,0.0,00,001163
126888,0,0,0,0,126888,0.0,00,001164
126991,0,0,0,0,126991,0.0,00,001165
126907,0,0,0,0,126907,0.0,00,001166
126813,0,0,0,0,126813,0.0,00,001167
126841,0,0,0,0,126841,0.0,00,001168
126725,0,0,0,0,126725,0.0,00,001169
126933,0,0,0,0,126933,0.0,00,001170
126869,0,0,0,0,126869,0.0,00,001171
126933,0,0,0,0,126933,0.0,00,001172
126880,0,0,0,0,126880,0.0,00,001173
126958,0,0,0,0,126958,0.0,00,001174
126771,0,0,0,0,126771,0.0,00,001175
126826,0,0,0,0,126826,0.0,00,001176
126965,0,0,0,0,126965,0.0,00,001177
127079,0,0,0,0,127079,0.0,00,001178
127137,0,0,0,0,127137,0.0,00,001179
126986,0,0,0,0,126986,0.0,00,001180
127013,0,0,0,0,127013,0.0,00,001181
127024,0,0,0,0,127024,0.0,00,001182
127119,0,0,0,0,127119,0.0,00,001183
126983,0,0,0,0,126983,0.0,00,001184
126985,0,0,0,0,126985,0.0,00,001185
126898,0,0,0,0,126898,0.0,00,001186
126800,0,0,0,0,126800,0.0,00,001187
126725,0,0,0,0,126725,0.0,00,001188
126567,0,0,0,0,126567,0.0,00,001189
126512,0,0,0,0,126512,0.0,00,001190
126132,0,0,0,0,126132,0.0,00,001191
125953,0,0,0,0,125953,0.0,00,001192
125884,0,0,0,0,125884,0.0,00,001193
125726,0,0,0,0,125726,0.0,00,001194
125536,0,0,0,0,125536,0.0,00,001195
125222,0,0,0,0,125222,0.0,00,001196
124971,0,0,0,0,124971,0.0,00,001197
124239,0,0,0,0,124239,0.0,00,001198
123744,0,0,0,0,123744,0.0,00,001199
123691,0,0,0,0,123691,0.0,00,001200
123932,0,0,0,0,123932,0.0,00,001201
122446,0,0,0,0,122446,0.0,00,001202
121714,0,0,0,0,121714,0.0,00,001203
122227,0,0,0,0,122227,0.0,00,001204
123189,0,0,0,0,123189,0.0,00,001205
123732,0,0,0,0,123732,0.0,00,001206
123943,0,0,0,0,123943,0.0,00,001207
124377,0,0,0,0,124377,0.0,00,001208
124492,0,0,0,0,124492,0.0,00,001209
